Key_PID_RKEY,Key_PID_RCOLID,Record_Type,Profile_id,Profile_name,rule_out_field_id,Rule_Out_ColumnName,Profile_Run_Key,columnValue,frequency,isOutlier,length,percent,rowIdentifier
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,Q,6,,1,6.0,2
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,X,6,,1,6.0,3
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,L,6,,1,6.0,4
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,E,5,,1,5.0,5
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,T,5,,1,5.0,6
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,Y,4,,1,4.0,7
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,N,4,,1,4.0,8
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,D,4,,1,4.0,9
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,P,4,,1,4.0,10
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,V,4,,1,4.0,11
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,B,3,,1,3.0,12
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,S,3,,1,3.0,13
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,F,3,,1,3.0,14
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,W,3,,1,3.0,15
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,J,3,,1,3.0,16
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,O,3,,1,3.0,17
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,A,3,,1,3.0,18
6d824f10-8032-49e4-b6b3-0e65b3ca8dc03,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0f7fb12e3-3f7e-4f49-988e-cd36354022ad,Previous Run - 1,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,f7fb12e3-3f7e-4f49-988e-cd36354022ad,Cleanse_demo,3,I,3,,1,3.0,19
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,47565 W Grand Ave,1,,17,1.0,0
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,69734 E Carrillo St,1,,19,1.0,1
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,25 E 75th St #69,1,,16,1.0,2
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,44 W 4th St,1,,11,1.0,3
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,3 Mcauley Dr,1,,12,1.0,4
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,59 Shady Ln #53,1,,15,1.0,5
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,30 W 80th St #1995,1,,18,1.0,6
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,74989 Brandon St,1,,16,1.0,7
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,38938 Park Blvd,1,,15,1.0,8
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,7140 University Ave,1,,19,1.0,9
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,2664 Lewis Rd,1,,13,1.0,10
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,322 New Horizon Blvd,1,,20,1.0,11
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,2737 Pistorio Rd #9230,1,,22,1.0,12
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,6980 Dorsett Rd,1,,15,1.0,13
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,98 Connecticut Ave Nw,1,,21,1.0,14
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,39 S 7th St,1,,11,1.0,15
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,4284 Dorigo Ln,1,,14,1.0,16
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,7 Eads St,1,,9,1.0,17
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,2853 S Central Expy,1,,19,1.0,18
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,b4038819-93ad-42fe-bb5a-2bd9a2dfcab6,c_Remove_Extra_Spaces,2,128 Bransten Rd,1,,15,1.0,19
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,STEWART,4,,7,4.0,0
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,WATSON,3,,6,3.0,1
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,HOWARD,3,,6,3.0,2
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,COOPER,3,,6,3.0,3
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,WASHINGTON,3,,10,3.0,4
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,EDWARDS,3,,7,3.0,5
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,PEREZ,2,,5,2.0,6
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,NELSON,2,,6,2.0,7
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,SCOTT,2,,5,2.0,8
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,WHITE,2,,5,2.0,9
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,MITCHELL,2,,8,2.0,10
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,WALKER,2,,6,2.0,11
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,RUSSELL,2,,7,2.0,12
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,ALEXANDER,2,,9,2.0,13
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,FLORES,2,,6,2.0,14
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,BUTLER,2,,6,2.0,15
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,JENKINS,2,,7,2.0,16
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,PRICE,2,,5,2.0,17
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,ROBINSON,2,,8,2.0,18
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0d98aed7b-60ac-4fd1-88d8-968824a8a689,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,d98aed7b-60ac-4fd1-88d8-968824a8a689,Cleanse_demo,2,MURPHY,2,,6,2.0,19
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,NANCY,4,True,5,4.0,0
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,RUBY,2,True,4,2.0,1
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,PAUL,2,True,4,2.0,2
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,JUDY,2,True,4,2.0,3
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,CYNTHIA,2,True,7,2.0,4
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,ANN,2,True,3,2.0,5
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,FRANCES,2,True,7,2.0,6
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,ERNEST,2,True,6,2.0,7
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,CHERYL,2,True,6,2.0,8
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,JACK,2,True,4,2.0,9
6d824f10-8032-49e4-b6b3-0e65b3ca8dc02,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Previous Run - 2,6d824f10-8032-49e4-b6b3-0e65b3ca8dc0,KC_EMPDATA_Profile,a8910e98-82c8-4e2f-a74f-42e26c9bc37c,Cleanse_demo,2,CAROLYN,2,True,7,2.0,10
